fips,asian,white,black,hispanic,popsqmi,nat_amer,pct_change
47043,0.00455,0.918355,0.041397,0.031672,101.4,0.003463,0.150848
47045,0.00493,0.81993,0.142872,0.026138,74.8,0.002139,0.0283269
47047,0.004842,0.691901,0.280738,0.022336,54.5,0.002759,0.333507
47049,0.002116,0.981291,0.001726,0.010524,36,0.00245,0.0802406
47051,0.007283,0.907629,0.051374,0.025066,74,0.003508,0.0453782
47053,0.002134,0.784735,0.187992,0.020369,82.4,0.002154,0.0317951
47055,0.003832,0.864168,0.102154,0.015974,48.3,0.003459,0.00129045
47057,0.001059,0.970031,0.004723,0.023392,80.7,0.00203,0.0967133
47059,0.003647,0.949543,0.019947,0.024553,110.6,0.002412,0.094136
47061,0.001751,0.97745,0.0027,0.008246,38,0.004743,-0.0438878
47063,0.007451,0.865998,0.040404,0.1073,388,0.003342,0.0759703
47065,0.017571,0.739208,0.201805,0.044561,620.3,0.003462,0.0927813
47067,0.001027,0.979909,0.00352,0.001906,30.7,0.002786,0.00486295
47069,0.005394,0.564305,0.413936,0.013797,40.8,0.002238,-0.0303149
47071,0.003919,0.936909,0.034427,0.019096,45.1,0.003035,0.0175151
47073,0.004892,0.964528,0.013021,0.011771,116.7,0.002094,0.0610496
47075,0.001118,0.458668,0.503806,0.038484,35.2,0.00165,-0.0510178
47077,0.002737,0.891786,0.078757,0.019158,53.4,0.001729,0.0880417
47079,0.002938,0.891649,0.08039,0.017105,57.5,0.003093,0.0390487
47081,0.001985,0.928311,0.045362,0.018429,40.3,0.005063,0.107423
47083,0.002967,0.951222,0.022905,0.01531,42.1,0.002848,0.0417903
47085,0.001888,0.950966,0.024976,0.014996,34.9,0.004423,0.0339673
47087,0.000945,0.978433,0.002578,0.014092,37.7,0.004554,0.0595412
47089,0.004143,0.944832,0.020386,0.031494,187.6,0.003307,0.160586
47091,0.001918,0.961631,0.020719,0.014745,61.1,0.001864,0.0425739
47093,0.018729,0.855557,0.088021,0.034732,850.5,0.002894,0.131387
47095,0.001404,0.70097,0.277196,0.017365,47.2,0.002809,-0.0153382
47097,0.002121,0.619666,0.349452,0.020277,58.9,0.006328,0.0263459
47099,0.00289,0.956555,0.015334,0.016456,67.8,0.00363,0.048665
47101,0.003618,0.958474,0.016364,0.018173,43.1,0.002878,0.0698513
47103,0.003657,0.894488,0.068014,0.026528,58.5,0.004526,0.0644863
47105,0.005911,0.933747,0.010977,0.069919,211.8,0.002801,0.242286
47107,0.007424,0.917499,0.039529,0.028355,121.5,0.003406,0.0663266
47109,0.001879,0.917546,0.059444,0.015187,46.3,0.002301,0.0576806
47111,0.001978,0.960266,0.00418,0.041307,72.4,0.003506,0.0913372
47113,0.009339,0.592366,0.362545,0.033634,176.4,0.001872,0.0703094
47115,0.003931,0.93852,0.03584,0.012785,56.7,0.004037,0.0165971
47117,0.004344,0.884933,0.065421,0.045269,81.5,0.003527,0.143834
47119,0.00604,0.82362,0.125426,0.048285,132,0.003273,0.164868
47121,0.001532,0.964945,0.00987,0.014975,60.2,0.005445,0.060166
47123,0.003414,0.935803,0.0208,0.032525,70,0.004942,0.142655
47125,0.020716,0.70989,0.191388,0.0798,319.6,0.005733,0.278723
47127,0.004087,0.953788,0.022792,0.011003,49.2,0.002672,0.108362
47129,0.001865,0.94424,0.036658,0.008551,42.1,0.003138,0.112871
47131,0.002421,0.859213,0.105857,0.031408,58.4,0.001761,-0.0198151
47133,0.001992,0.976815,0.00394,0.009147,50.9,0.003079,0.0976737
47135,0.001769,0.958181,0.015035,0.016551,19.1,0.006064,0.0372166
47137,0.000788,0.983455,0.000985,0.013197,31.2,0.002167,0.0266936
47139,0.001426,0.974562,0.002972,0.013848,38.7,0.003804,0.0482866
47141,0.011698,0.920009,0.020119,0.053346,180.3,0.004383,0.160571
47143,0.004087,0.933541,0.019366,0.037316,100.9,0.004433,0.120035
47145,0.005131,0.944187,0.026578,0.013104,150.2,0.003322,0.0437488
47147,0.004994,0.873814,0.074438,0.058884,139.2,0.00353,0.217699
47149,0.030403,0.782231,0.12523,0.06664,424,0.003633,0.442697
47151,0.001934,0.983129,0.000945,0.005399,41.8,0.002564,0.0521134
47153,0.002834,0.95968,0.001488,0.032738,53.1,0.003756,0.241161
47155,0.008611,0.9369,0.00791,0.053255,151.7,0.003805,0.263018
47157,0.023059,0.405619,0.521085,0.056155,1215.5,0.002457,0.0336189
47159,0.001931,0.948503,0.021392,0.021757,61,0.004539,0.0820912
47161,0.010282,0.946037,0.01411,0.018763,29,0.005629,0.0771221
47163,0.005637,0.951442,0.021228,0.0148,379.4,0.002653,0.0246655
47165,0.010196,0.88919,0.064185,0.039267,303.4,0.002876,0.231477
47167,0.006008,0.777672,0.18744,0.020776,133.3,0.00406,0.191336
47169,0.002287,0.870648,0.095807,0.025159,68.9,0.004193,0.0841714
47171,0.001638,0.958499,0.001966,0.037897,98.4,0.002457,0.0365653
47173,0.000994,0.977445,0.001151,0.013031,85.5,0.00314,0.0730571
47175,0.001442,0.980714,0.004146,0.009012,20.3,0.002704,0.00726216
47177,0.004769,0.894852,0.028665,0.080926,92.1,0.002736,0.040835
47179,0.011921,0.915758,0.039145,0.029542,376.7,0.003066,0.147214
47181,0.001763,0.923095,0.057458,0.016274,23.2,0.003173,0.0106282
47183,0.010508,0.888724,0.078125,0.019988,60.3,0.002884,0.00361083
47185,0.00267,0.957355,0.017762,0.016447,68.6,0.003173,0.118561
47187,0.030118,0.8938,0.04335,0.044579,314.4,0.002162,0.446501
47189,0.011194,0.889344,0.064013,0.032379,199.7,0.003465,0.283575
48001,0.004978,0.660851,0.210579,0.158866,55,0.004431,0.0607705
48003,0.006154,0.794603,0.015014,0.486609,9.9,0.009604,0.137035
48005,0.009047,0.720713,0.150223,0.197589,108.8,0.004737,0.0828778
48007,0.019648,0.873607,0.013084,0.245703,91.9,0.007384,0.0293817
48009,0.001988,0.939253,0.004418,0.074553,10,0.006627,0.0225887
48011,0,0.933193,0.005786,0.065229,2.1,0.007891,-0.114991
48013,0.003474,0.849012,0.007994,0.618668,36.8,0.007593,0.162654
48015,0.004152,0.787522,0.093887,0.233698,44,0.004856,0.204621
48017,0.004187,0.752547,0.012003,0.597767,8.7,0.014375,0.0865939
48019,0.002783,0.927996,0.004784,0.166707,25.9,0.008103,0.160952
48021,0.006593,0.738159,0.07782,0.326138,83.5,0.009963,0.284725
48023,0.001074,0.915191,0.020129,0.122115,4.3,0.002952,-0.0896653
48025,0.005555,0.787546,0.081353,0.562004,36.2,0.005179,-0.0153898
48027,0.028198,0.614221,0.214998,0.215998,295.2,0.008046,0.303651
48029,0.024341,0.729106,0.075166,0.587225,1383.1,0.008441,0.231054
48031,0.004859,0.902639,0.006573,0.181861,14.8,0.00705,0.246971
48033,0.00156,0.936037,0,0.148206,0.7,0.00312,-0.120713
48035,0.002251,0.898968,0.016253,0.160663,18.5,0.005711,0.058591
48037,0.00793,0.687528,0.241852,0.065489,104.6,0.007497,0.0364925
48039,0.055009,0.700638,0.120578,0.276668,230.7,0.005652,0.295322
48041,0.051747,0.73294,0.109899,0.233024,332.8,0.004439,0.278424
48043,0.007149,0.865793,0.011265,0.424393,1.5,0.011157,0.0412813
48045,0,0.875382,0.025046,0.251069,1.8,0.001833,-0.0854749
48047,0.002907,0.895888,0.005123,0.912363,7.7,0.003461,-0.0944082
48049,0.004278,0.865008,0.036267,0.195586,40.3,0.005668,0.0114668
48051,0.001629,0.779194,0.122069,0.184209,26.1,0.006226,0.0435337
48053,0.004749,0.884795,0.017918,0.202386,43,0.006784,0.25194
48055,0.009378,0.758288,0.067908,0.470814,69.8,0.008012,0.182394
48057,0.044338,0.815303,0.026425,0.464057,42.2,0.004864,0.03555
48059,0.004209,0.939457,0.010411,0.075679,15.1,0.005538,0.0495157
48061,0.00662,0.870029,0.005305,0.880673,456,0.004155,0.211776
48063,0.004838,0.677526,0.174421,0.213531,63.3,0.006612,0.0737726
48065,0.003073,0.938693,0.005662,0.084924,6.7,0.010838,-0.0512584
48067,0.002987,0.790408,0.174468,0.034565,32.5,0.005285,0.000854195
48069,0.004093,0.686182,0.020094,0.598859,9,0.009427,-0.0269161
48071,0.009659,0.785902,0.081833,0.189053,58.8,0.00624,0.348239
48073,0.004661,0.716885,0.147468,0.20649,48.3,0.006726,0.0897147
48075,0.007101,0.820054,0.099134,0.267718,10.1,0.005681,-0.0841571
48077,0.002604,0.950893,0.005301,0.043434,9.9,0.01144,-0.0230783
48079,0.001599,0.731692,0.039974,0.528941,4,0.011513,-0.161662
48081,0.001506,0.914458,0.00241,0.181325,3.6,0.011145,-0.140787
48083,0.003598,0.881506,0.022147,0.159528,7,0.006521,-0.0368165
48085,0.112166,0.715846,0.084857,0.147447,930,0.005686,0.591175
48087,0.001308,0.764802,0.043834,0.29964,3.3,0.01701,-0.0464754
48089,0.003689,0.750982,0.131264,0.261186,21.7,0.005988,0.0237371
48091,0.007827,0.894646,0.015921,0.248811,193.9,0.005946,0.390292
48093,0.002505,0.888579,0.003793,0.257979,14.9,0.006584,-0.0037074
48095,0.003425,0.869342,0.01884,0.531686,4.2,0.003915,0.0305093
48097,0.007545,0.857065,0.027421,0.156022,43.9,0.010459,0.057036
48099,0.018876,0.703467,0.15842,0.158818,71.7,0.008476,0.00546827
48101,0,0.805316,0.088372,0.209967,1.7,0.003322,-0.209559
48103,0.003657,0.741257,0.028571,0.550629,5.6,0.010057,0.0948448
48105,0.003496,0.831406,0.008067,0.632428,1.3,0.009142,-0.0927055
48107,0.00099,0.789569,0.034494,0.523354,6.7,0.005777,-0.143241
48109,0.010008,0.788991,0.006255,0.761885,0.6,0.012927,-0.19395
48111,0.006117,0.801283,0.012532,0.405341,4.5,0.012383,0.0773063
48113,0.050356,0.535383,0.223044,0.382554,2718,0.007235,0.0672586
48115,0.003542,0.766717,0.065423,0.534013,15.4,0.007157,-0.0768769
48117,0.003149,0.778185,0.012492,0.673085,12.9,0.009085,0.0436938
48119,0.005735,0.852801,0.072644,0.055056,20.4,0.013764,-0.0180214
48121,0.065616,0.750452,0.08381,0.182363,754.3,0.006868,0.530371
48123,0.002189,0.75663,0.093347,0.323531,22.1,0.004379,0.00419727
48125,0.009002,0.839607,0.040507,0.289689,2.7,0.015548,-0.115134
48127,0.005602,0.886355,0.009904,0.861945,7.5,0.003401,-0.0245902
48129,0.002448,0.899374,0.044602,0.084036,4,0.004895,-0.0394462
48131,0.001867,0.869717,0.009336,0.884739,6.6,0.003819,-0.101982
48133,0.003336,0.898509,0.018027,0.143841,20.1,0.006673,0.015631
48135,0.007876,0.763166,0.044782,0.527463,152.8,0.009852,0.132155
48137,0.003497,0.868631,0.005495,0.512987,0.9,0.012987,-0.0740056
48139,0.005688,0.786458,0.090114,0.235018,159.9,0.005969,0.343481
48141,0.010347,0.820578,0.031055,0.822003,790.6,0.007503,0.178077
48143,0.006783,0.856189,0.011903,0.192109,35,0.00768,0.148147
48145,0.002575,0.606291,0.253218,0.207993,23.3,0.005653,-0.0382214
48147,0.003686,0.86015,0.06817,0.09512,38.1,0.01088,0.0855579
48149,0.002688,0.834528,0.066466,0.186731,25.8,0.007209,0.126124
48151,0.002013,0.866633,0.034222,0.251384,4.4,0.005033,-0.085175
48153,0.001706,0.762643,0.035991,0.52901,6.5,0.007291,-0.170506
48155,0.003743,0.906437,0.039671,0.13997,1.9,0.002246,-0.176326
48157,0.169754,0.506188,0.214936,0.237398,679.5,0.003933,0.651493
48159,0.004715,0.865441,0.039321,0.125695,37.3,0.006789,0.121273
48161,0.002927,0.730925,0.161132,0.135951,22.6,0.007065,0.109084
48163,0.021316,0.774002,0.03392,0.778359,15.2,0.004937,0.0593773
48165,0.002511,0.840237,0.017403,0.365913,11.7,0.00582,0.211447
48167,0.029831,0.724619,0.137696,0.224058,769.9,0.006001,0.1645
48169,0.001238,0.827736,0.065005,0.471444,7.2,0.005572,0.326149
48171,0.003583,0.91263,0.003583,0.200064,23.5,0.0062,0.193283
48173,0.000816,0.85155,0.012235,0.30832,1.4,0.003263,-0.128023
48175,0.00208,0.837032,0.047573,0.34147,8.5,0.006935,0.0407044
48177,0.003938,0.714798,0.074115,0.472207,18.6,0.009593,0.0632918
48179,0.004038,0.814866,0.04868,0.238074,24.3,0.008875,-0.00918924
48181,0.008653,0.838629,0.05858,0.113239,129.6,0.015181,0.0929698
48183,0.011033,0.67303,0.200361,0.164446,445.4,0.00598,0.0929349
48185,0.002368,0.729552,0.165013,0.212449,33.8,0.005225,0.129586
48187,0.014149,0.798408,0.064714,0.356481,184.9,0.00682,0.477517
48189,0.003915,0.707689,0.05307,0.55879,36.1,0.009649,-0.00898858
48191,0.000895,0.769162,0.072174,0.324187,3.8,0.007754,-0.113432
48193,0.003992,0.929083,0.005401,0.101327,10.2,0.007984,0.0349982
48195,0.002851,0.818279,0.006414,0.432924,6.1,0.009264,0.0454461
48197,0.002899,0.854796,0.059435,0.214786,6,0.006282,-0.123836
48199,0.005052,0.906104,0.058442,0.043635,61.3,0.003972,0.136501
48201,0.061829,0.56647,0.189493,0.408444,2402.4,0.006784,0.20346
48203,0.005165,0.685956,0.219378,0.110527,72.9,0.006811,0.0566897
48205,0.004784,0.86968,0.068954,0.238865,4.1,0.003629,0.0948167
48207,0.005255,0.826581,0.037294,0.239702,6.5,0.006611,-0.0318398
48209,0.011591,0.806533,0.035237,0.352632,231.7,0.007791,0.609884
48211,0.004728,0.869451,0.002364,0.285264,4.2,0.00394,0.136079
48213,0.004177,0.858185,0.062229,0.108109,89.9,0.005514,0.0717142
48215,0.009652,0.879809,0.005897,0.906342,493.2,0.003342,0.360526
48217,0.003363,0.835219,0.063382,0.183163,36.6,0.004987,0.0856409
48219,0.002747,0.784827,0.036494,0.43571,25.2,0.009026,0.00964078
48221,0.00592,0.925677,0.004924,0.102263,121.7,0.007014,0.245304
48223,0.004977,0.814709,0.070618,0.152669,45.8,0.006001,0.100156
48225,0.004003,0.669813,0.260366,0.099612,19.3,0.004003,0.0235928
48227,0.007626,0.740546,0.062293,0.378584,38.9,0.009054,0.0411871
48229,0.004603,0.787687,0.013809,0.796318,0.8,0.010932,0.0394737
48231,0.010635,0.815614,0.082818,0.136435,102.5,0.009335,0.124458
48233,0.004108,0.85526,0.025192,0.198014,25,0.016433,-0.0715513
48235,0.001876,0.915572,0.006879,0.254534,1.5,0.004378,-0.0971203
48237,0.003428,0.874945,0.037594,0.141862,9.9,0.006855,0.0320666
48239,0.003552,0.813215,0.070195,0.289805,17,0.00405,-0.0219582
48241,0.005601,0.776757,0.166872,0.056483,38,0.005517,0.00297719
48243,0.002989,0.90222,0.009821,0.337319,1,0.006405,0.061169
48245,0.034209,0.521554,0.33809,0.17005,287.9,0.005474,0.000880774
48247,0.00283,0.878868,0.004151,0.925849,4.7,0.003774,0.0035978
48249,0.003698,0.872227,0.005803,0.789804,47.2,0.006611,0.0384478
48251,0.006506,0.87205,0.026363,0.181,208.3,0.007142,0.190228
48253,0.003911,0.711563,0.116028,0.247946,21.8,0.005792,-0.0280491
48255,0.002159,0.702105,0.09289,0.497572,19.8,0.00479,-0.0402693
48257,0.008737,0.791253,0.103822,0.169792,132.4,0.007179,0.449245
48259,0.006256,0.906884,0.004999,0.2044,50.4,0.005567,0.407152
48261,0.002404,0.875,0.012019,0.766827,0.3,0.014423,0.00483092
48263,0,0.931931,0.009901,0.148515,0.9,0.008663,-0.0593714
48265,0.007516,0.876675,0.017814,0.239698,45,0.007154,0.136806
48267,0.004124,0.915129,0.003907,0.233775,3.7,0.008248,0.0311101
48269,0,0.937063,0,0.136364,0.3,0.01049,-0.196629
48271,0.002779,0.88577,0.01473,0.556976,2.6,0.007226,0.0648121
48273,0.023424,0.799039,0.03746,0.701631,36.4,0.006113,0.0162287
48275,0.001882,0.764184,0.057542,0.296047,4.4,0.005647,-0.125558
48277,0.006246,0.793063,0.134617,0.064728,54.9,0.014058,0.026681
48279,0.001431,0.744294,0.042785,0.51735,13.8,0.009229,-0.0497654
48281,0.010215,0.853382,0.032119,0.174976,27.6,0.008995,0.107814
48283,0.001017,0.896892,0.004938,0.859715,4.6,0.005809,0.173883
48285,0.002907,0.859835,0.067539,0.159736,19.9,0.003115,0.00275898
48287,0.003311,0.788647,0.108777,0.224175,26.4,0.006261,0.0609951
48289,0.004821,0.84864,0.071543,0.134516,15.7,0.004226,0.0955983
48291,0.004601,0.771559,0.10843,0.179818,65.3,0.005685,0.0782422
48293,0.003849,0.690173,0.175462,0.190943,25.8,0.005174,0.0604508
48295,0.003028,0.861599,0.007571,0.304967,3.5,0.011205,0.0801439
48297,0.004943,0.876507,0.043535,0.352094,11.1,0.007978,-0.0632058
48299,0.003989,0.949122,0.005803,0.079892,20.7,0.006114,0.132422
48301,0,0.792683,0,0.219512,0.1,0.04878,0.223881
48303,0.020633,0.772938,0.075142,0.318917,311.3,0.007316,0.149212
48305,0.001352,0.802705,0.021471,0.463736,6.6,0.012172,-0.0969466
48307,0.003501,0.838706,0.019317,0.298926,7.8,0.00664,0.0095064
48309,0.013708,0.698309,0.148004,0.236141,226.5,0.006271,0.100175
48311,0.004243,0.909477,0.011315,0.369165,0.6,0,-0.169213
48313,0.005782,0.66957,0.19899,0.196721,29.3,0.004977,0.0559505
48315,0.004741,0.735065,0.220463,0.031102,27.7,0.00806,-0.0361027
48317,0.002501,0.847468,0.016253,0.434674,5.2,0.006251,0.0111673
48319,0.001745,0.92996,0.004487,0.215354,4.3,0.004487,0.0733012
48321,0.01959,0.712141,0.114435,0.383467,33.4,0.00703,-0.0330637
48323,0.003262,0.914464,0.002488,0.956799,42.4,0.011832,0.147176
48325,0.006434,0.855736,0.021997,0.497131,34.7,0.007195,0.170517
48327,0.001338,0.823818,0.005798,0.352364,2.5,0.008029,-0.05
48329,0.01253,0.769347,0.06639,0.376995,152,0.007401,0.179839
48331,0.003878,0.781476,0.099891,0.233469,24.3,0.006907,0.0214127
48333,0.002229,0.899514,0.005267,0.165721,6.6,0.003849,-0.0417395
48335,0.002978,0.684143,0.11273,0.370201,10.3,0.007444,-0.0304186
48337,0.003144,0.932299,0.002688,0.097875,21.2,0.008875,0.0314903
48339,0.020946,0.835099,0.04257,0.207787,437.5,0.007346,0.551381
48341,0.061039,0.725256,0.01534,0.526936,24.3,0.012783,0.0886139
48343,0.003479,0.696923,0.230091,0.077548,51.3,0.00719,-0.00873697
48345,0,0.921488,0.019835,0.134711,1.2,0.008264,-0.151473
48347,0.012352,0.685776,0.181808,0.175997,68.2,0.005657,0.0898772
48349,0.0053,0.694291,0.138389,0.237666,47.3,0.006389,0.0578628
48351,0.004292,0.768778,0.200831,0.027899,15.5,0.005538,-0.0416003
48353,0.004403,0.836488,0.04699,0.335371,16.7,0.006243,-0.0370839
48355,0.016845,0.815353,0.040083,0.606346,405.8,0.006255,0.0847391
48357,0.002739,0.85562,0.003815,0.487332,11.1,0.009586,0.135132
48359,0.008285,0.901559,0.030214,0.118421,1.4,0.006335,-0.0608696
48361,0.009824,0.8612,0.085279,0.058238,245.3,0.005205,-0.0368265
48363,0.004767,0.871438,0.022091,0.177333,29.5,0.007186,0.0401465
48365,0.003068,0.76765,0.162506,0.082787,29.7,0.004413,0.0457022
48367,0.005465,0.913921,0.016378,0.106135,129.4,0.007774,0.321284
48369,0.002435,0.776025,0.011588,0.600253,11.7,0.009738,0.0252596
48371,0.005094,0.793642,0.036887,0.672599,3.3,0.008061,-0.0774585
48373,0.00414,0.77251,0.114747,0.131218,43,0.0194,0.104053
48375,0.039827,0.698116,0.102128,0.352614,133.3,0.008293,0.0662903
48377,0.009721,0.858915,0.006012,0.834101,2,0.007291,0.0703724
48379,0.005039,0.911948,0.023456,0.076874,47.6,0.010354,0.194223
48381,0.013949,0.888838,0.023748,0.163802,132.4,0.006809,0.157345
48383,0.001782,0.771013,0.02079,0.609148,2.9,0.00594,0.0123271
48385,0.000604,0.905409,0.006649,0.245996,4.7,0.011182,0.0859862
48387,0.001788,0.765008,0.173639,0.066019,12.4,0.00972,-0.101579
48389,0.008634,0.772328,0.050062,0.742436,5.2,0.004643,0.0491741
48391,0.00447,0.804957,0.065421,0.472301,9.6,0.005689,-0.0568472
48393,0.002153,0.937567,0.001076,0.079656,1,0.003229,0.0473506
48395,0.006197,0.676633,0.215738,0.179882,19.4,0.005775,0.038875
48397,0.024216,0.83631,0.057712,0.159184,616.7,0.006025,0.818408
48399,0.002,0.831826,0.018284,0.320065,10,0.006761,-0.0864724
48401,0.004013,0.722145,0.176917,0.142678,57.7,0.005438,0.12577
48403,0.003046,0.891453,0.072365,0.031752,22,0.005169,0.0348648
48405,0.002594,0.71912,0.227411,0.060011,16.7,0.003948,-0.00905433
48407,0.004662,0.822203,0.102714,0.109157,46.3,0.006216,0.186011
48409,0.008287,0.858898,0.016527,0.543917,93.5,0.005956,-0.0347642
48411,0.00212,0.842603,0.033274,0.279726,5.4,0.007829,-0.00889104
48413,0.001156,0.803236,0.010979,0.443802,2.6,0.004623,0.179216
48415,0.003487,0.787483,0.047219,0.363395,18.7,0.006264,0.0342277
48417,0.002664,0.931024,0.008585,0.100651,3.7,0.005625,0.0230164
48419,0.003183,0.68638,0.174159,0.163628,32,0.003497,0.00888043
48421,0.002307,0.883322,0.004614,0.404417,3.3,0.007581,-0.0477087
48423,0.012384,0.701365,0.17943,0.172082,227.6,0.005441,0.200382
48425,0.006243,0.850412,0.006714,0.191519,45.5,0.008481,0.246879
48427,0.002181,0.960914,0.001132,0.956846,49.8,0.001263,0.137526
48429,0.003323,0.847456,0.020872,0.208827,10.7,0.005296,-0.00454827
48431,0,0.886264,0.012248,0.319335,1.2,0.020122,-0.179469
48433,0.009396,0.87651,0.026174,0.140268,1.6,0.005369,-0.119905
48435,0.001938,0.887112,0.004118,0.595688,2.8,0.004118,0.0125092
48437,0.001273,0.751337,0.072065,0.400942,8.8,0.009167,-0.0625448
48439,0.046744,0.666394,0.148689,0.266981,2094.7,0.006538,0.250871
48441,0.015764,0.793949,0.073753,0.221085,143.6,0.006783,0.0391213
48443,0.004065,0.841463,0.007114,0.474593,0.4,0.009146,-0.0897317
48445,0.002371,0.812821,0.047822,0.490949,14.2,0.006166,-0.00862001
48447,0.004266,0.947593,0.006703,0.092626,1.8,0.007313,-0.112973
48449,0.00733,0.675697,0.095596,0.395837,79.6,0.010948,0.14994
48451,0.010143,0.817145,0.040327,0.356683,72.4,0.007957,0.0597443
48453,0.057927,0.692998,0.08524,0.334645,1034.4,0.008352,0.260977
48455,0.00288,0.843469,0.094481,0.076586,21,0.004731,0.0584948
48457,0.002343,0.823762,0.109804,0.068318,23.5,0.005283,0.0428825
48459,0.003816,0.851357,0.086901,0.066473,67.4,0.006589,0.113853
48461,0,0.749925,0.018778,0.490015,2.7,0.017288,-0.0143948
48463,0.005075,0.781329,0.006438,0.693013,17,0.005529,0.0184757
48465,0.004869,0.849731,0.015262,0.80196,15.5,0.00491,0.089687
48467,0.003252,0.908804,0.02714,0.092185,62.4,0.008692,0.0922102
48469,0.010358,0.795145,0.063519,0.439125,98.4,0.005795,0.0321687
48471,0.009298,0.67065,0.224827,0.167828,86.5,0.00445,0.0988212
48473,0.004953,0.584516,0.248559,0.290152,84.1,0.008193,0.322751
48475,0.003002,0.771908,0.048977,0.476074,12.8,0.009195,-0.0230085
48477,0.013198,0.741681,0.176375,0.137642,55.8,0.002936,0.110131
48479,0.005849,0.879734,0.004523,0.957448,74.5,0.004019,0.296126
48481,0.003876,0.72173,0.140916,0.374152,38,0.0039,0.00223366
48483,0.004251,0.826063,0.020887,0.248429,5.9,0.008133,0.0238456
48485,0.020297,0.770578,0.105027,0.166228,209.5,0.010601,-0.00124559
48487,0.00724,0.782047,0.080236,0.25918,13.9,0.010713,-0.077746
48489,0.006325,0.858182,0.02137,0.871826,37.5,0.002846,0.102181
48491,0.048342,0.781186,0.061976,0.231935,378,0.00622,0.690939
48493,0.003798,0.890792,0.016333,0.382404,53.4,0.006547,0.324303
48495,0.002391,0.736709,0.021941,0.537834,8.5,0.009986,-0.00878294
48497,0.004127,0.88704,0.010604,0.171022,65.4,0.007797,0.211793
48499,0.003837,0.886784,0.046993,0.08462,65,0.006672,0.141815
48501,0.003935,0.744765,0.008884,0.586623,9.9,0.007488,0.0760721
48503,0.003504,0.902857,0.012507,0.164151,20.3,0.007439,0.0338293
48505,0.002283,0.936082,0.001355,0.933371,14,0.002996,0.150714
48507,0.000343,0.882162,0.007622,0.938683,9,0.003511,0.00663793
49001,0.01056,0.890029,0.002414,0.10801,2.6,0.011465,0.103913
49003,0.008864,0.917679,0.003442,0.083082,8.7,0.008244,0.169143
49005,0.018836,0.891182,0.006187,0.09956,96.7,0.006125,0.232682
49007,0.00584,0.923095,0.004345,0.124235,14.5,0.011774,0.0480364
49009,0.003777,0.959396,0.003777,0.031161,1.5,0.007554,0.149837
49011,0.017672,0.900408,0.012079,0.084029,1025.8,0.004646,0.282371
49013,0.002795,0.891546,0.002365,0.060031,5.7,0.045252,0.29476
49015,0.003462,0.939231,0.002369,0.059585,2.5,0.007106,0.0106814
49017,0.011794,0.941415,0.004254,0.045244,1,0.016435,0.0922914
49019,0.008347,0.889648,0.003144,0.095501,2.5,0.041301,0.0872127
49021,0.00756,0.906527,0.004917,0.077183,14,0.022074,0.366618
49023,0.002147,0.959496,0.00244,0.03699,3,0.008784,0.243748
49025,0.004351,0.956632,0.002246,0.036912,1.8,0.014596,0.178465
49027,0.006079,0.87579,0.00096,0.128209,1.9,0.009998,0.00790004
49029,0.003591,0.975182,0.00169,0.023867,15.5,0.001901,0.328237
49031,0.003856,0.947301,0.001285,0.070051,2.1,0.003213,0.0843206
49033,0.003092,0.969965,0,0.042403,2.2,0.007067,0.154513
49035,0.033008,0.811994,0.015932,0.170946,1387.1,0.008893,0.146115
49037,0.002509,0.458362,0.001695,0.044012,1.9,0.503933,0.0231041
49039,0.005391,0.904248,0.008231,0.094134,17.5,0.010963,0.222247
49041,0.003221,0.948659,0.001875,0.044803,10.9,0.011057,0.104023
49043,0.012278,0.905462,0.00424,0.115351,19.4,0.003359,0.22155
49045,0.006424,0.907005,0.006974,0.114415,8.4,0.009671,0.429189
49047,0.005094,0.866331,0.003713,0.071499,7.3,0.076992,0.291944
49049,0.013613,0.893936,0.005418,0.108008,257.8,0.005951,0.401665
49051,0.007692,0.904165,0.003357,0.135317,20,0.005397,0.5465
49053,0.00711,0.89718,0.00572,0.097643,56.9,0.013532,0.528599
49055,0.006839,0.948164,0.00072,0.041757,1.1,0.00468,0.107214
49057,0.012589,0.85238,0.013562,0.167409,401.4,0.008225,0.176576
50001,0.014448,0.952663,0.007686,0.018604,48,0.00239,0.0235448
50003,0.007246,0.965872,0.008296,0.014141,55,0.002532,0.00354111
50005,0.008038,0.965126,0.005348,0.0106,48.1,0.004419,0.0513433
50007,0.028101,0.924667,0.021202,0.018244,291.7,0.002645,0.0680489
50009,0.003489,0.973359,0.002854,0.009356,9.5,0.005709,-0.0236879
50011,0.004838,0.956059,0.004461,0.011959,75.3,0.010472,0.0512804
50013,0.003013,0.952798,0.003587,0.011478,85.2,0.009469,0.00999855
50015,0.005107,0.966537,0.006088,0.013156,53.3,0.003841,0.0534584
50017,0.004838,0.970314,0.003801,0.009746,42.1,0.002938,0.0251541
50019,0.003415,0.966178,0.005949,0.0112,39.3,0.004517,0.0363055
50021,0.006002,0.970588,0.005418,0.011048,66.3,0.002433,-0.0277287
50023,0.008432,0.960661,0.007408,0.016713,86.6,0.002536,0.0257585
50025,0.010401,0.9528,0.009458,0.018422,56.7,0.002561,0.00671703
50027,0.009335,0.96282,0.00577,0.012282,58.5,0.002717,-0.0130273
51001,0.005518,0.653178,0.280515,0.085937,73.8,0.004071,-0.134212
51003,0.046731,0.805678,0.096999,0.054734,137.3,0.002546,0.249053
